Pokedex_number,Name,Abilities,Against_normal,Against_fire,Against_water,Against_electric,Against_grass,Against_ice,Against_fighting,Against_poison,Against_ground,Against_flying,Against_psychic,Against_bug,Against_rock,Against_ghost,Against_dragon,Against_dark,Against_steel,Against_fairy,Against_All Concat,Type_1,Type_2,Base_total,HP,Attack,Defense,Sp_attack,Sp_defense,Speed,Height_m,Weight_kg,Capture_rate,Generation
825,Dottler,"Swarm, Compound Eyes, Telepathy",1,2,1,1,0.5,1,0.25,1,0.5,2,0.5,2,2,2,1,2,1,1,"1,2,1,1,0.5,1,0.25,1,0.5,2,0.5,2,2,2,1,2,1,1",bug,psychic,335,50,35,80,50,90,30,0.4,19.5,120,8
826,Orbeetle,"Swarm, Frisk, Telepathy",1,2,1,1,0.5,1,0.25,1,0.5,2,0.25,2,2,2,1,2,1,1,"1,2,1,1,0.5,1,0.25,1,0.5,2,0.25,2,2,2,1,2,1,1",bug,psychic,505,60,45,110,80,120,90,0.4,40.8,45,8
827,Nickit,"Run Away, Unburden, Stakeout",1,1,1,1,1,1,2,1,1,1,0,2,1,0.5,1,0.5,1,2,"1,1,1,1,1,1,2,1,1,1,0,2,1,0.5,1,0.5,1,2",dark,,245,40,28,28,47,52,50,0.6,8.9,255,8
828,Thievul,"Run Away, Unburden, Stakeout",1,1,1,1,1,1,2,1,1,1,0,2,1,0.5,1,0.5,1,2,"1,1,1,1,1,1,2,1,1,1,0,2,1,0.5,1,0.5,1,2",dark,,455,70,58,58,87,92,90,1.2,19.9,127,8
829,Gossifleur,"Cotton Down, Regenerator,Effect Spore",1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1,"1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1",grass,,250,40,40,60,40,60,10,0.4,2.2,190,8
830,Eldegoss,"Cotton Down, Regenerator,Effect Spore",1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1,"1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1",grass,,460,60,50,90,80,120,60,0.5,2.5,75,8
831,Wooloo,"Fluffy, Run Away, Bulletproof",1,2,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,"1,2,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1",normal,,270,42,40,55,40,45,48,0.6,6,255,8
832,Dubwool,"Fluffy, Run Away, Bulletproof",1,2,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,"1,2,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1",normal,,490,72,80,100,60,90,88,1.3,43,127,8
833,Chewtle,"Strong Jaw, Shell Armor,Swift Swim ",1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,"1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1",water,,284,50,64,50,38,38,44,0.3,8.5,255,8
834,Drednaw,"Strong Jaw, Shell Armor,Swift Swim ",0.5,0.25,1,2,4,0.5,2,0.5,2,0.5,1,1,1,1,1,1,1,1,"0.5,0.25,1,2,4,0.5,2,0.5,2,0.5,1,1,1,1,1,1,1,1",water,rock,485,90,115,90,48,68,74,1,115.5,75,8
835,Yamper,"Ball Fetch, Rattled",1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1,"1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1",electric,,270,59,45,50,40,50,26,0.3,13.5,255,8
836,Boltund,"Strong Jaw, Competitive",1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1,"1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1",electric,,490,69,90,60,90,60,121,1,34,45,8
837,Rolycoly,"Steam Engine, Heatproof, Flash Fire",0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1,"0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1",rock,,240,30,40,50,40,50,30,0.3,12,255,8
838,Carkol,"Steam Engine,Flame Body, Flash Fire",0.5,0.25,4,1,1,0.5,2,0.5,4,0.5,1,0.5,2,1,1,1,1,0.5,"0.5,0.25,4,1,1,0.5,2,0.5,4,0.5,1,0.5,2,1,1,1,1,0.5",rock,fire,410,80,60,90,60,70,50,1.1,78,120,8
839,Coalossal,"Steam Engine,Flame Body, Flash Fire",0.5,0.25,4,1,1,0.5,2,0.5,4,0.5,1,0.5,2,1,1,1,1,0.5,"0.5,0.25,4,1,1,0.5,2,0.5,4,0.5,1,0.5,2,1,1,1,1,0.5",rock,fire,510,110,80,120,80,90,30,2.8,310.5,45,8
840,Applin,"Ripen, Gluttony, Bulletproof",1,1,0.25,0.25,0.25,4,1,2,0.5,2,1,2,1,1,2,1,1,2,"1,1,0.25,0.25,0.25,4,1,2,0.5,2,1,2,1,1,2,1,1,2",grass,dragon,260,40,40,80,40,40,20,0.2,0.5,255,8
841,Flapple,"Ripen, Gluttony, Hustle",1,1,0.25,0.25,0.25,4,1,2,0.5,2,1,2,1,1,2,1,1,2,"1,1,0.25,0.25,0.25,4,1,2,0.5,2,1,2,1,1,2,1,1,2",grass,dragon,485,70,110,80,95,60,70,0.3,1,45,8
842,Appletun,"Ripen, Gluttony, Thick Fat",1,1,0.25,0.25,0.25,4,1,2,0.5,2,1,2,1,1,2,1,1,2,"1,1,0.25,0.25,0.25,4,1,2,0.5,2,1,2,1,1,2,1,1,2",grass,dragon,485,110,85,80,100,80,30,0.4,13,45,8
843,Silicobra,"Sand Spit, Shed Skin, Sand Veil ",1,1,2,0,2,2,1,0.5,1,1,1,1,0.5,1,1,1,1,1,"1,1,2,0,2,2,1,0.5,1,1,1,1,0.5,1,1,1,1,1",ground,,315,52,57,75,35,50,46,2.2,7.6,255,8
844,Sandaconda,"Sand Spit, Shed Skin, Sand Veil ",1,1,2,0,2,2,1,0.5,1,1,1,1,0.5,1,1,1,1,1,"1,1,2,0,2,2,1,0.5,1,1,1,1,0.5,1,1,1,1,1",ground,,510,72,107,125,65,70,71,3.8,65.5,120,8
845,Cramorant,Gulp Missile,1,0.5,0.5,4,1,1,0.5,1,0,1,1,0.5,2,1,1,1,0.5,1,"1,0.5,0.5,4,1,1,0.5,1,0,1,1,0.5,2,1,1,1,0.5,1",flying,water,475,70,85,55,85,95,85,0.8,18,45,8
846,Arrokuda,"Swift Swim, Propeller Tail ",1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,"1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1",water,,280,41,63,40,40,30,66,0.5,1,255,8
847,Barraskewda,"Swift Swim, Propeller Tail ",1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,"1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1",water,,490,61,123,60,60,50,136,1.3,30,60,8
848,Toxel,"Rattled, Static",1,1,1,0.5,0.5,1,0.5,0.5,4,0.5,2,0.5,1,1,1,1,0.5,0.5,"1,1,1,0.5,0.5,1,0.5,0.5,4,0.5,2,0.5,1,1,1,1,0.5,0.5",electric,poison,242,40,38,35,54,35,40,0.4,11,75,8
849,Toxtricity,"Punk Rock, Plus, Technician",1,1,1,0.5,0.5,1,0.5,0.5,4,0.5,2,0.5,1,1,1,1,0.5,0.5,"1,1,1,0.5,0.5,1,0.5,0.5,4,0.5,2,0.5,1,1,1,1,0.5,0.5",electric,poison,502,75,98,70,114,70,75,1.6,40,45,8
849,Toxtricity,"Punk Rock, Minus, Technician",1,1,1,0.5,0.5,1,0.5,0.5,4,0.5,2,0.5,1,1,1,1,0.5,0.5,"1,1,1,0.5,0.5,1,0.5,0.5,4,0.5,2,0.5,1,1,1,1,0.5,0.5",electric,poison,502,75,98,70,114,70,75,1.6,40,45,8
850,Sizzlipede,"Flash Fire, White Smoke, Flame Body ",1,0,2,1,0.25,0.5,0.5,1,1,2,1,0.5,4,1,1,1,0.5,0.5,"1,0,2,1,0.25,0.5,0.5,1,1,2,1,0.5,4,1,1,1,0.5,0.5",fire,bug,305,50,65,45,50,50,45,0.7,1,190,8
851,Centiskorch,"Flash Fire, White Smoke, Flame Body ",1,0,2,1,0.25,0.5,0.5,1,1,2,1,0.5,4,1,1,1,0.5,0.5,"1,0,2,1,0.25,0.5,0.5,1,1,2,1,0.5,4,1,1,1,0.5,0.5",fire,bug,525,100,115,65,90,90,65,3,120,75,8
852,Clobbopus,"Limber, Technician ",1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2,"1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2",fighting,,310,50,68,60,50,50,32,0.6,4,180,8
853,Grapploct,"Limber, Technician ",1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2,"1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2",fighting,,480,80,118,90,70,80,42,1.6,39,45,8
854,Sinistea,"Weak Armor, Cursed Body ",0,1,1,1,1,1,0,0.5,1,1,1,0.5,1,2,1,2,1,1,"0,1,1,1,1,1,0,0.5,1,1,1,0.5,1,2,1,2,1,1",ghost,,308,40,45,45,74,54,50,0.1,0.2,120,8
855,Polteageist,"Weak Armor, Cursed Body ",0,1,1,1,1,1,0,0.5,1,1,1,0.5,1,2,1,2,1,1,"0,1,1,1,1,1,0,0.5,1,1,1,0.5,1,2,1,2,1,1",ghost,,508,60,65,65,134,114,70,0.2,0.4,60,8
856,Hatenna,"Healer, Anticipation, Magic Bounce",1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1,"1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1",psychic,,265,42,30,45,56,53,39,0.4,3.4,235,8
857,Hattrem,"Healer, Anticipation, Magic Bounce",1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1,"1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1",psychic,,370,57,40,65,86,73,49,0.6,4.8,120,8
858,Hatterene,"Healer, Anticipation, Magic Bounce",1,1,1,1,1,1,0.25,2,1,1,0.5,1,1,2,0,1,2,1,"1,1,1,1,1,1,0.25,2,1,1,0.5,1,1,2,0,1,2,1",psychic,fairy,510,57,90,95,136,103,29,2.1,5.1,45,8
859,Impidimp,"Prankster, Frisk, Pickpocket",1,1,1,1,1,1,1,2,1,1,0,1,1,0.5,0,0.25,2,2,"1,1,1,1,1,1,1,2,1,1,0,1,1,0.5,0,0.25,2,2",dark,fairy,265,45,45,30,55,40,50,0.4,5.5,255,8
860,Morgrem,"Prankster, Frisk, Pickpocket",1,1,1,1,1,1,1,2,1,1,0,1,1,0.5,0,0.25,2,2,"1,1,1,1,1,1,1,2,1,1,0,1,1,0.5,0,0.25,2,2",dark,fairy,370,65,60,45,75,55,70,0.8,12.5,120,8
861,Grimmsnarl,"Prankster, Frisk, Pickpocket",1,1,1,1,1,1,1,2,1,1,0,1,1,0.5,0,0.25,2,2,"1,1,1,1,1,1,1,2,1,1,0,1,1,0.5,0,0.25,2,2",dark,fairy,510,95,120,65,95,75,60,1.5,61,45,8
862,Obstagoon,"Reckless, Guts, Defiant ",1,1,1,1,1,1,4,1,0,2,1,2,1,0,1,0.5,1,2,"1,1,1,1,1,1,4,1,0,2,1,2,1,0,1,0.5,1,2",dark,normal,520,93,90,101,60,81,95,1.6,46,45,8
863,Perrserker,"Battle Armor, Tough Claws, Steely Spirit",0.5,2,1,1,0.5,0.5,2,0,2,0.5,0.5,0.5,0.5,1,0.5,1,0.5,0.5,"0.5,2,1,1,0.5,0.5,2,0,2,0.5,0.5,0.5,0.5,1,0.5,1,0.5,0.5",steel,,440,70,110,100,50,60,50,0.8,28,90,8
864,Cursola,"Weak Armor, Perish Body ",0,1,1,1,1,1,0,0.5,1,1,1,0.5,1,2,1,2,1,1,"0,1,1,1,1,1,0,0.5,1,1,1,0.5,1,2,1,2,1,1",ghost,,510,60,95,50,145,130,30,1,0.4,30,8
865,Sirfetchd,"Steadfast, Scrappy",1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2,"1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2",fighting,,507,62,135,95,68,82,65,0.8,117,45,8
866,Mr. Rime,"Tangled Feet, Screen Cleaner, Ice Body",1,2,1,1,1,0.5,1,1,1,1,0.5,2,2,2,1,2,2,1,"1,2,1,1,1,0.5,1,1,1,1,0.5,2,2,2,1,2,2,1",ice,psychic,520,80,85,75,110,100,70,1.5,58.2,45,8
867,Runerigus,Wandering Spirit,0,1,2,0,2,2,0,0.25,1,1,1,0.5,0.5,2,1,2,1,1,"0,1,2,0,2,2,0,0.25,1,1,1,0.5,0.5,2,1,2,1,1",ground,ghost,483,58,95,145,50,105,30,1.6,66.6,90,8
868,Milcery,"Sweet Veil, Aroma Veil",1,1,1,1,1,1,0.5,2,1,1,1,0.5,1,1,0,0.5,2,1,"1,1,1,1,1,1,0.5,2,1,1,1,0.5,1,1,0,0.5,2,1",fairy,,270,45,40,40,50,61,34,0.2,0.3,200,8
869,Alcremie,"Sweet Veil, Aroma Veil",1,1,1,1,1,1,0.5,2,1,1,1,0.5,1,1,0,0.5,2,1,"1,1,1,1,1,1,0.5,2,1,1,1,0.5,1,1,0,0.5,2,1",fairy,,495,65,60,75,110,121,64,0.3,0.5,100,8
870,Falinks,"Battle Armor, Defiant",1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2,"1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2",fighting,,470,65,100,100,70,60,75,3,62,45,8
871,Pincurchin,"Lightning Rod, Electric Surge",1,1,1,0,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1,"1,1,1,0,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1",electric,,435,48,101,95,91,85,15,0.3,1,75,8
872,Snom,"Shield Dust, Ice Scales ",1,4,1,1,0.5,0.5,1,1,0.5,2,1,1,4,1,1,1,2,1,"1,4,1,1,0.5,0.5,1,1,0.5,2,1,1,4,1,1,1,2,1",ice,bug,185,30,25,35,45,30,20,0.3,3.8,190,8
873,Frosmoth,"Shield Dust, Ice Scales ",1,4,1,1,0.5,0.5,1,1,0.5,2,1,1,4,1,1,1,2,1,"1,4,1,1,0.5,0.5,1,1,0.5,2,1,1,4,1,1,1,2,1",ice,bug,475,70,65,60,125,90,65,1.3,42,75,8
874,Stonjourner,Power Spot,0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1,"0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1",rock,,470,100,125,135,20,20,70,2.5,520,60,8
875,Eiscue Ice Face,Ice Face,1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1,"1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1",ice,,470,75,80,110,65,90,50,1.4,89,60,8
875,Eiscue Noice Face,Ice Face,1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1,"1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1",ice,,470,75,80,70,65,50,130,1.4,89,60,8
876,Indeedee male,"Inner Focus, Synchronize, Psychic Surge",1,1,1,1,1,1,1,1,1,1,0.5,2,1,0,1,2,1,1,"1,1,1,1,1,1,1,1,1,1,0.5,2,1,0,1,2,1,1",psychic,normal,475,60,65,55,105,95,95,0.9,28,30,8
876,Indeedee Female,"Own Tempo, Synchronize, Psychic Surge",1,1,1,1,1,1,1,1,1,1,0.5,2,1,0,1,2,1,1,"1,1,1,1,1,1,1,1,1,1,0.5,2,1,0,1,2,1,1",psychic,normal,475,70,55,65,95,105,85,0.9,28,30,8
877,Morpeko Full Belly Mode,Hunger Switch,1,1,1,0.5,1,1,2,1,2,0.5,0,2,1,0.5,1,0.5,0.5,2,"1,1,1,0.5,1,1,2,1,2,0.5,0,2,1,0.5,1,0.5,0.5,2",electric,dark,436,58,95,58,70,58,97,0.3,3,180,8
877,Morpeko Hangry Mode,Hunger Switch,1,1,1,0.5,1,1,2,1,2,0.5,0,2,1,0.5,1,0.5,0.5,2,"1,1,1,0.5,1,1,2,1,2,0.5,0,2,1,0.5,1,0.5,0.5,2",electric,dark,436,58,95,58,70,58,97,0.3,3,180,8
878,Cufant,"Sheer Force, Heavy Metal",0.5,2,1,1,0.5,0.5,2,0,2,0.5,0.5,0.5,0.5,1,0.5,1,0.5,0.5,"0.5,2,1,1,0.5,0.5,2,0,2,0.5,0.5,0.5,0.5,1,0.5,1,0.5,0.5",steel,,330,72,80,49,40,49,40,1.2,100,190,8
879,Copperajah,"Sheer Force, Heavy Metal",0.5,2,1,1,0.5,0.5,2,0,2,0.5,0.5,0.5,0.5,1,0.5,1,0.5,0.5,"0.5,2,1,1,0.5,0.5,2,0,2,0.5,0.5,0.5,0.5,1,0.5,1,0.5,0.5",steel,,500,122,130,69,80,69,30,3,650,90,8
880,Dracozolt,"Volt Absorb, Hustle, Sand Rush",1,0.5,0.5,0,0.5,2,1,1,2,0.5,1,1,1,1,2,1,0.5,2,"1,0.5,0.5,0,0.5,2,1,1,2,0.5,1,1,1,1,2,1,0.5,2",electric,dragon,505,90,100,90,80,70,75,1.8,190,45,8
881,Arctozolt,"Volt Absorb, Static, Slush Rush ",1,2,1,0,1,0.5,2,1,2,0.5,1,1,2,1,1,1,1,1,"1,2,1,0,1,0.5,2,1,2,0.5,1,1,2,1,1,1,1,1",electric,ice,505,90,100,90,90,80,55,2.3,150,45,8
882,Dracovish,"Water Absorb, Strong Jaw, Sand Rush",1,0.25,0,1,1,1,1,1,1,1,1,1,1,1,2,1,0.5,2,"1,0.25,0,1,1,1,1,1,1,1,1,1,1,1,2,1,0.5,2",water,dragon,505,90,90,100,70,80,75,2.3,215,45,8
883,Arctovish,"Water Absorb, Ice Body, Slush Rush",1,1,0,2,2,0.25,2,1,1,1,1,1,2,1,1,1,1,1,"1,1,0,2,2,0.25,2,1,1,1,1,1,2,1,1,1,1,1",water,ice,505,90,90,100,80,90,55,2,175,45,8
884,Duraludon,"Light Metal, Heavy Metal, Stalwart",0.5,1,0.5,0.5,0.25,1,2,0,2,0.5,0.5,0.5,0.5,1,1,1,0.5,1,"0.5,1,0.5,0.5,0.25,1,2,0,2,0.5,0.5,0.5,0.5,1,1,1,0.5,1",steel,dragon,535,70,95,115,120,50,85,1.8,40,45,8
885,Dreepy,"Clear Body, Infiltrator, Cursed Body",0,0.5,0.5,0.5,0.5,2,0,0.5,1,1,1,0.5,1,2,2,2,1,2,"0,0.5,0.5,0.5,0.5,2,0,0.5,1,1,1,0.5,1,2,2,2,1,2",dragon,ghost,270,28,60,30,40,30,82,0.5,2,45,8
886,Drakloak,"Clear Body, Infiltrator, Cursed Body",0,0.5,0.5,0.5,0.5,2,0,0.5,1,1,1,0.5,1,2,2,2,1,2,"0,0.5,0.5,0.5,0.5,2,0,0.5,1,1,1,0.5,1,2,2,2,1,2",dragon,ghost,410,68,80,50,60,50,102,1.4,11,45,8
887,Dragapult,"Clear Body, Infiltrator, Cursed Body",0,0.5,0.5,0.5,0.5,2,0,0.5,1,1,1,0.5,1,2,2,2,1,2,"0,0.5,0.5,0.5,0.5,2,0,0.5,1,1,1,0.5,1,2,2,2,1,2",dragon,ghost,600,88,120,75,100,75,142,3,50,45,8
888,Zacian Hero Of Many Battles,Intrepid Sword,1,1,1,1,1,1,0.5,2,1,1,1,0.5,1,1,0,0.5,2,1,"1,1,1,1,1,1,0.5,2,1,1,1,0.5,1,1,0,0.5,2,1",fairy,,660,92,120,115,80,115,138,2.8,110,10,8
888,Zacian Crowned Sword,Intrepid Sword,0.5,2,1,1,0.5,0.5,1,0,2,0.5,0.5,0.25,0.5,1,0,0.5,1,0.5,"0.5,2,1,1,0.5,0.5,1,0,2,0.5,0.5,0.25,0.5,1,0,0.5,1,0.5",fairy,steel,700,92,150,115,80,115,148,2.8,355,10,8
889,Zamazenta Hero Of Many Battles,Dauntless Shield,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2,"1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2",fighting,,660,92,120,115,80,115,138,2.9,210,10,8
889,Zamazenta Crowned Sword,Dauntless Shield,0.5,2,1,1,0.5,0.5,2,0,2,1,1,0.25,0.25,1,0.5,0.5,0.5,1,"0.5,2,1,1,0.5,0.5,2,0,2,1,1,0.25,0.25,1,0.5,0.5,0.5,1",fighting,steel,700,92,120,140,80,140,128,2.9,785,10,8
890,Eternatus,Pressure,1,0.5,0.5,0.5,0.25,2,0.5,0.5,2,1,2,0.5,1,1,2,1,1,1,"1,0.5,0.5,0.5,0.25,2,0.5,0.5,2,1,2,0.5,1,1,2,1,1,1",poison,dragon,690,140,85,95,145,95,130,30,950,255,8
890,Eternamax,-,1,0.5,0.5,0.5,0.25,2,0.5,0.5,2,1,2,0.5,1,1,2,1,1,1,"1,0.5,0.5,0.5,0.25,2,0.5,0.5,2,1,2,0.5,1,1,2,1,1,1",poison,dragon,1125,255,115,250,125,250,130,100,-,-,8
891,Kubfu,Inner Focus,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2,"1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2",fighting,,385,60,90,60,53,50,72,0.6,12,3,8
892,Urshifu Single Strike Style,Unseen Fist,1,1,1,1,1,1,2,1,1,2,0,1,0.5,0.5,1,0.25,1,4,"1,1,1,1,1,1,2,1,1,2,0,1,0.5,0.5,1,0.25,1,4",fighting,dark,550,100,130,100,63,60,97,1.9,105,3,8
892,Urshifu Rapid Strike Style,Unseen Fist,1,0.5,0.5,2,2,0.5,1,1,1,2,2,0.5,0.5,1,1,0.5,0.5,2,"1,0.5,0.5,2,2,0.5,1,1,1,2,2,0.5,0.5,1,1,0.5,0.5,2",fighting,water,550,100,130,100,63,60,97,1.9,105,3,8
893,Zarude,Leaf Guard,1,2,0.5,0.5,0.5,2,2,2,0.5,2,0,4,1,0.5,1,0.5,1,2,"1,2,0.5,0.5,0.5,2,2,2,0.5,2,0,4,1,0.5,1,0.5,1,2",dark,grass,600,105,120,105,70,95,105,1.8,70,3,8
894,Regieleki,Transistor,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1,"1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1",electric,,580,80,100,50,100,50,200,1.2,145,3,8
895,Regidrago,Dragons Maw,1,0.5,0.5,0.5,0.5,2,1,1,1,1,1,1,1,1,2,1,1,2,"1,0.5,0.5,0.5,0.5,2,1,1,1,1,1,1,1,1,2,1,1,2",dragon,,580,200,100,50,100,50,80,2.1,200,3,8
896,Glastrier,Chilling Neigh,1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1,"1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1",ice,,463,100,145,13,65,110,30,2.2,800,3,8
897,Spectrier,Grim Neigh,0,1,1,1,1,1,0,0.5,1,1,1,0.5,1,2,1,2,1,1,"0,1,1,1,1,1,0,0.5,1,1,1,0.5,1,2,1,2,1,1",ghost,,580,100,65,60,145,80,130,2,44.5,3,8
898,Calyrex,Unnerve,1,2,0.5,0.5,0.5,2,0.5,2,0.5,2,0.5,4,1,2,1,2,1,1,"1,2,0.5,0.5,0.5,2,0.5,2,0.5,2,0.5,4,1,2,1,2,1,1",psychic,grass,500,100,80,80,80,80,80,1.1,7.7,3,8
898,Calyrex Ice Rider,As One,1,2,1,1,1,0.5,1,1,1,1,0.5,2,2,2,1,2,2,1,"1,2,1,1,1,0.5,1,1,1,1,0.5,2,2,2,1,2,2,1",psychic,ice,680,100,165,150,85,130,50,2.4,809.1,3,8
898,Calyrex Shadow Rider,As One,0,1,1,1,1,1,0,0.5,1,1,0.5,1,1,4,1,4,1,1,"0,1,1,1,1,1,0,0.5,1,1,0.5,1,1,4,1,4,1,1",psychic,ghost,680,100,85,80,165,100,150,2.4,53.6,3,8
899,Wyrdeer,"Intimidate, Frisk, Sap Sipper ",1,1,1,1,1,1,1,1,1,1,0.5,2,1,0,1,2,1,1,"1,1,1,1,1,1,1,1,1,1,0.5,2,1,0,1,2,1,1",normal,psychic,525,103,105,72,105,75,65,1.8,95.1,45,8
900,Kleavor,"Swarm, Sheer Force, Sharpness",0.5,1,2,1,1,1,1,0.5,1,1,1,1,2,1,1,1,2,1,"0.5,1,2,1,1,1,1,0.5,1,1,1,1,2,1,1,1,2,1",bug,rock,500,70,135,95,45,70,85,1.8,89,15,8
901,Ursaluna,"Guts, Bulletproof, Unnerve",1,1,2,0,2,2,2,0.5,1,1,1,1,0.5,0,1,1,1,1,"1,1,2,0,2,2,2,0.5,1,1,1,1,0.5,0,1,1,1,1",ground,normal,550,130,140,105,45,80,50,2.4,290,20,8
902,Basculegion Male,"Swift Swim, Adaptability, Mold Breaker",0,0.5,0.5,2,2,0.5,0,0.5,1,1,1,0.5,1,2,1,2,0.5,1,"0,0.5,0.5,2,2,0.5,0,0.5,1,1,1,0.5,1,2,1,2,0.5,1",water,ghost,530,120,112,65,80,75,78,3,110,45,8
902,Basculegion Female,"Swift Swim, Adaptability, Mold Breaker",0,0.5,0.5,2,2,0.5,0,0.5,1,1,1,0.5,1,2,1,2,0.5,1,"0,0.5,0.5,2,2,0.5,0,0.5,1,1,1,0.5,1,2,1,2,0.5,1",water,ghost,530,120,92,65,100,75,78,3,110,45,8
903,Sneasler,"Pressure, Unburden, Poison Touch",1,1,1,1,0.5,1,0.5,0.5,2,2,4,0.25,0.5,1,1,0.5,1,1,"1,1,1,1,0.5,1,0.5,0.5,2,2,4,0.25,0.5,1,1,0.5,1,1",fighting,poison,510,80,130,60,40,80,120,1.3,43,20,8
904,Overqwil,"Poison Point, Swift Swim, Intimidate",1,1,1,1,0.5,1,1,0.5,2,1,0,1,1,0.5,1,0.5,1,1,"1,1,1,1,0.5,1,1,0.5,2,1,0,1,1,0.5,1,0.5,1,1",dark,poison,510,85,115,95,65,65,85,2.5,60.5,45,8
905,Enamorus,"Cute Charm, Contrary",1,1,1,2,0.5,2,0.25,2,0,1,1,0.25,2,1,0,0.5,2,1,"1,1,1,2,0.5,2,0.25,2,0,1,1,0.25,2,1,0,0.5,2,1",fairy,flying,580,74,115,70,135,80,106,1.6,48,3,8
905,Enamorus,Overcoat,1,1,1,2,0.5,2,0.25,2,0,1,1,0.25,2,1,0,0.5,2,1,"1,1,1,2,0.5,2,0.25,2,0,1,1,0.25,2,1,0,0.5,2,1",fairy,flying,580,74,115,110,135,100,46,1.6,48,3,8
906,Sprigatito,"Overgrow, Protean",1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1,"1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1",grass,,310,40,61,54,45,45,65,0.4,4.1,45,9
907,Floragato,"Overgrow, Protean",1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1,"1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1",grass,,410,61,80,63,60,63,83,0.9,12.2,45,9
908,Meowscarada,"Overgrow, Protean",1,2,0.5,0.5,0.5,2,2,2,0.5,2,0,4,1,0.5,1,0.5,1,2,"1,2,0.5,0.5,0.5,2,2,2,0.5,2,0,4,1,0.5,1,0.5,1,2",grass,dark,530,76,110,70,81,70,123,1.5,31.2,45,9
